direction,opcode,size,entry_addr,handler_addr,handler_name,handler_source,name,name_src
CLIENT,16,7,0x01684440,0x00182420,FUN_00182420,BINDER,UNKNOWN_16,NONE
CLIENT,17,9,0x01684430,0x0141d560,0x141d560->?,CS2_TABLE,UNKNOWN_17,NONE
CLIENT,18,9,0x01684420,0x0141d538,0x141d538->?,CS2_TABLE,UNKNOWN_18,NONE
CLIENT,19,12,0x01684410,0x00161790,FUN_00161790,BINDER,UNKNOWN_19,NONE
CLIENT,20,8,0x01684400,0x0141d4f0,0x141d4f0->?,CS2_TABLE,UNKNOWN_20,NONE
CLIENT,21,2,0x016843f0,0x002d74c0,jag::opcode::SendAffinedTransformSet,BINDER,UNKNOWN_21,NONE
CLIENT,22,-1,0x016843e0,,UNBOUND,UNBOUND,UNKNOWN_22,NONE
CLIENT,23,-1,0x016843d0,0x003e6e80,jag::opcode::SendEncodedString2,BINDER,UNKNOWN_23,NONE
CLIENT,24,8,0x016843c0,0x0141d528,0x141d528->?,CS2_TABLE,UNKNOWN_24,NONE
CLIENT,25,18,0x016843b0,0x00252510,jag::InterfaceManager::SendIfButtonD,BINDER,UNKNOWN_25,NONE
CLIENT,26,3,0x016843a0,0x002ec5d0,FUN_002ec5d0,BINDER,UNKNOWN_26,NONE
CLIENT,27,-1,0x01684390,0x002dad10,jag::opcode::activechatphrase_sendprivate,BINDER,UNKNOWN_27,NONE
CLIENT,28,8,0x01684380,0x003c9720,FUN_003c9720,BINDER,UNKNOWN_28,NONE
CLIENT,29,12,0x01684370,0x00161e70,FUN_00161e70,BINDER,UNKNOWN_29,NONE
CLIENT,30,4,0x01684360,0x00238ee0,FUN_00238ee0,BINDER,UNKNOWN_30,NONE
CLIENT,31,-2,0x01684350,0x002d6b20,jag::opcode::SendResumeCountDialog,BINDER,UNKNOWN_31,NONE
CLIENT,32,-1,0x01684340,0x0031f710,jag::ClientProt::SendIgnorelistAdd,BINDER,UNKNOWN_32,NONE
CLIENT,33,9,0x01684330,0x00162b80,FUN_00162b80,BINDER,UNKNOWN_33,NONE
CLIENT,34,8,0x01684320,0x0141d4e8,0x141d4e8->?,CS2_TABLE,UNKNOWN_34,NONE
CLIENT,35,-1,0x01684310,0x00313e00,jag::ClientProt::SendMessagePublicWithEffects,BINDER,UNKNOWN_35,NONE
CLIENT,36,-1,0x01684300,0x003e6e80,jag::opcode::SendEncodedString2,BINDER,UNKNOWN_36,NONE
CLIENT,37,11,0x016842f0,0x00161e70,FUN_00161e70,BINDER,UNKNOWN_37,NONE
CLIENT,38,-1,0x016842e0,0x003c78b0,jag::ClientProt::SendFriendlistAdd,BINDER,UNKNOWN_38,NONE
CLIENT,39,3,0x016842d0,0x00162630,FUN_00162630,BINDER,UNKNOWN_39,NONE
CLIENT,40,7,0x016842c0,0x003c9720,FUN_003c9720,BINDER,UNKNOWN_40,NONE
CLIENT,41,9,0x016842b0,0x00162bc0,FUN_00162bc0,BINDER,UNKNOWN_41,NONE
CLIENT,42,7,0x016842a0,0x003c9720,FUN_003c9720,BINDER,UNKNOWN_42,NONE
CLIENT,43,8,0x01684290,0x003c9720,FUN_003c9720,BINDER,UNKNOWN_43,NONE
CLIENT,44,-1,0x01684280,0x003e6bc0,jag::opcode::SendEncodedString,BINDER,UNKNOWN_44,NONE
CLIENT,45,8,0x01684270,0x003c9720,FUN_003c9720,BINDER,UNKNOWN_45,NONE
CLIENT,46,7,0x01684260,0x003c9720,FUN_003c9720,BINDER,UNKNOWN_46,NONE
CLIENT,47,13,0x01684250,0x00161790,FUN_00161790,BINDER,UNKNOWN_47,NONE
CLIENT,48,6,0x01684240,0x001a0b70,jag::ClientProt::SendDisplayInfo,BINDER,UNKNOWN_48,NONE
CLIENT,49,17,0x01684230,0x001370a0,FUN_001370a0,BINDER,UNKNOWN_49,NONE
CLIENT,50,-1,0x01684220,0x002db200,jag::opcode::activechatphrase_send,BINDER,UNKNOWN_50,NONE
CLIENT,51,-2,0x01684210,0x002de950,jag::opcode::SendVerifiedStringSend,BINDER,UNKNOWN_51,NONE
CLIENT,52,9,0x01684200,0x0141d568,0x141d568->?,CS2_TABLE,UNKNOWN_52,NONE
CLIENT,53,3,0x016841f0,0x00162610,FUN_00162610,BINDER,UNKNOWN_53,NONE
CLIENT,54,3,0x016841e0,0x002ec5d0,FUN_002ec5d0,BINDER,UNKNOWN_54,NONE
CLIENT,55,9,0x016841d0,0x0141d530,0x141d530->?,CS2_TABLE,UNKNOWN_55,NONE
CLIENT,56,11,0x016841c0,0x001625a0,FUN_001625a0,BINDER,UNKNOWN_56,NONE
CLIENT,57,12,0x016841b0,0x001625a0,FUN_001625a0,BINDER,UNKNOWN_57,NONE
CLIENT,58,4,0x016841a0,,UNBOUND,UNBOUND,UNKNOWN_58,NONE
CLIENT,59,3,0x01684190,0x002ec5d0,FUN_002ec5d0,BINDER,UNKNOWN_59,NONE
CLIENT,60,3,0x01684180,0x00162670,FUN_00162670,BINDER,UNKNOWN_60,NONE
CLIENT,61,4,0x01684170,,UNBOUND,UNBOUND,UNKNOWN_61,NONE
CLIENT,62,-1,0x01684160,0x003c1230,FUN_003c1230,BINDER,UNKNOWN_62,NONE
CLIENT,63,-1,0x01684150,0x003c1680,jag::ClientProt::SendFriendlistDel,BINDER,UNKNOWN_63,NONE
CLIENT,64,8,0x01684140,0x003c9720,FUN_003c9720,BINDER,UNKNOWN_64,NONE
CLIENT,65,3,0x01684130,0x001625d0,FUN_001625d0,BINDER,UNKNOWN_65,NONE
CLIENT,66,18,0x01684120,0x00161b30,FUN_00161b30,BINDER,UNKNOWN_66,NONE
CLIENT,67,0,0x01684110,0x002480d0,jag::ClientProt::SendMapBuildComplete,BINDER,UNKNOWN_67,NONE
CLIENT,68,8,0x01684100,0x003c9720,FUN_003c9720,BINDER,UNKNOWN_68,NONE
CLIENT,69,16,0x016840f0,0x00155130,FUN_00155130,BINDER,UNKNOWN_69,NONE
CLIENT,70,9,0x016840e0,0x00162ba0,FUN_00162ba0,BINDER,UNKNOWN_70,NONE
CLIENT,71,-2,0x016840d0,0x002db6b0,jag::opcode::SendDataReport,BINDER,UNKNOWN_71,NONE
CLIENT,72,0,0x016840c0,0x002d6dd0,jag::opcode::SendQueuedPacket,BINDER,UNKNOWN_72,NONE
CLIENT,73,15,0x016840b0,0x001370a0,FUN_001370a0,BINDER,UNKNOWN_73,NONE
CLIENT,74,0,0x016840a0,0x002d7900,jag::opcode::SendCloseModal,BINDER,UNKNOWN_74,NONE
CLIENT,75,3,0x01684090,0x001625f0,FUN_001625f0,BINDER,UNKNOWN_75,NONE
CLIENT,76,8,0x01684080,0x0141d510,0x141d510->?,CS2_TABLE,UNKNOWN_76,NONE
CLIENT,77,-2,0x01684070,0x001a0d40,jag::ClientProt::SendMultiDisplayPackets,BINDER,UNKNOWN_77,NONE
CLIENT,78,3,0x01684060,0x00162650,FUN_00162650,BINDER,UNKNOWN_78,NONE
CLIENT,79,3,0x01684050,0x002ec5d0,FUN_002ec5d0,BINDER,UNKNOWN_79,NONE
CLIENT,80,3,0x01684040,0x002ec5d0,FUN_002ec5d0,BINDER,UNKNOWN_80,NONE
CLIENT,81,8,0x01684030,0x0141d4f8,0x141d4f8->?,CS2_TABLE,UNKNOWN_81,NONE
CLIENT,82,-2,0x01684020,0x003155c0,jag::ClientProt::SendMessagePrivate,BINDER,UNKNOWN_82,NONE
CLIENT,83,15,0x01684010,,UNBOUND,UNBOUND,UNKNOWN_83,NONE
CLIENT,84,8,0x01684000,0x0141d508,0x141d508->?,CS2_TABLE,UNKNOWN_84,NONE
CLIENT,85,-1,0x01683ff0,0x002d7d80,FUN_002d7d80,BINDER,UNKNOWN_85,NONE
CLIENT,86,-1,0x01683fe0,0x002d6c90,jag::opcode::SendResumeNameDialog,BINDER,UNKNOWN_86,NONE
CLIENT,87,8,0x01683fd0,0x0141d520,0x141d520->?,CS2_TABLE,UNKNOWN_87,NONE
CLIENT,88,9,0x01683fc0,0x00162b20,FUN_00162b20,BINDER,UNKNOWN_88,NONE
CLIENT,89,4,0x01683fb0,0x0022a3b0,jag::ClientProt::SendSceneGraphReport,BINDER,UNKNOWN_89,NONE
CLIENT,90,9,0x01683fa0,0x0141d558,0x141d558->?,CS2_TABLE,UNKNOWN_90,NONE
CLIENT,91,9,0x01683f90,0x00162b60,FUN_00162b60,BINDER,UNKNOWN_91,NONE
CLIENT,92,2,0x01683f80,0x002d7ab0,FUN_002d7ab0,BINDER,UNKNOWN_92,NONE
CLIENT,93,-1,0x01683f70,0x002d79a0,FUN_002d79a0,BINDER,UNKNOWN_93,NONE
CLIENT,94,-1,0x01683f60,0x002d7b90,FUN_002d7b90,BINDER,UNKNOWN_94,NONE
CLIENT,95,7,0x01683f50,0x003c9720,FUN_003c9720,BINDER,UNKNOWN_95,NONE
CLIENT,96,3,0x01683f40,0x002ec5d0,FUN_002ec5d0,BINDER,UNKNOWN_96,NONE
CLIENT,97,9,0x01683f30,,UNBOUND,UNBOUND,UNKNOWN_97,NONE
CLIENT,98,-1,0x01683f20,0x00174ad0,FUN_00174ad0,BINDER,UNKNOWN_98,NONE
CLIENT,99,9,0x01683f10,0x0141d540,0x141d540->?,CS2_TABLE,UNKNOWN_99,NONE
CLIENT,100,-2,0x01683f00,0x002d6980,jag::opcode::SendResumePauseButton,BINDER,UNKNOWN_100,NONE
CLIENT,101,-1,0x01683ef0,0x00312bf0,jag::ClientProt::SendMessagePublic,BINDER,UNKNOWN_101,NONE
CLIENT,102,-1,0x01683ee0,0x003e9a10,FUN_003e9a10,BINDER,UNKNOWN_102,NONE
CLIENT,103,3,0x01683ed0,0x002ec5d0,FUN_002ec5d0,BINDER,UNKNOWN_103,NONE
CLIENT,104,-2,0x01683ec0,0x003ef540,FUN_003ef540,BINDER,UNKNOWN_104,NONE
CLIENT,105,-2,0x01683eb0,0x00189450,jag::ClientProt::SendQueuedEvents,BINDER,UNKNOWN_105,NONE
CLIENT,106,11,0x0146f2c0,0x00acfb00,FUN_00acfb00,BINDER,UNKNOWN_106,NONE
CLIENT,107,5,0x01683ea0,0x00161b30,FUN_00161b30,BINDER,UNKNOWN_107,NONE
CLIENT,108,-1,0x01683e90,0x003c1380,jag::ClientProt::SendSocialRequest,BINDER,UNKNOWN_108,NONE
CLIENT,109,1,0x01683e80,,UNBOUND,UNBOUND,UNKNOWN_109,NONE
CLIENT,110,9,0x01683e70,0x0141d578,0x141d578->?,CS2_TABLE,UNKNOWN_110,NONE
CLIENT,111,5,0x01683e60,0x003fc1d0,FUN_003fc1d0,BINDER,UNKNOWN_111,NONE
CLIENT,112,4,0x01683e50,0x002801c0,jag::ClientProt::SendDetectModifiedClient,BINDER,UNKNOWN_112,NONE
CLIENT,113,4,0x01683e40,0x00184eb0,FUN_00184eb0,BINDER,UNKNOWN_113,NONE
CLIENT,114,3,0x01683e30,0x002d75e0,jag::opcode::SendWindowStatus,BINDER,UNKNOWN_114,NONE
CLIENT,115,1,0x01683e20,,UNBOUND,UNBOUND,UNKNOWN_115,NONE
CLIENT,116,18,0x01683e10,0x00162690,FUN_00162690,BINDER,UNKNOWN_116,NONE
CLIENT,117,-2,0x01683e00,,UNBOUND,UNBOUND,UNKNOWN_117,NONE
CLIENT,118,8,0x01683df0,0x0141d500,0x141d500->?,CS2_TABLE,UNKNOWN_118,NONE
CLIENT,119,0,0x01683de0,,UNBOUND,UNBOUND,UNKNOWN_119,NONE
CLIENT,120,1,0x01683dd0,,UNBOUND,UNBOUND,UNKNOWN_120,NONE
CLIENT,121,-1,0x01683dc0,0x002d6f20,jag::opcode::SendOpObjCS2,BINDER,UNKNOWN_121,NONE
CLIENT,122,3,0x01683db0,0x002ec5d0,FUN_002ec5d0,BINDER,UNKNOWN_122,NONE
CLIENT,123,8,0x01683da0,0x0141d518,0x141d518->?,CS2_TABLE,UNKNOWN_123,NONE
CLIENT,124,2,0x01683d90,,UNBOUND,UNBOUND,UNKNOWN_124,NONE
CLIENT,125,4,0x01683d80,0x00197840,jag::ClientProt::SendWorldlistFetch,BINDER,UNKNOWN_125,NONE
CLIENT,126,4,0x01683d70,0x00137460,jag::minimenuactions::ThreeDView::DoOpLoc,BINDER,UNKNOWN_126,NONE
CLIENT,127,6,0x01683d60,0x003efd70,FUN_003efd70,BINDER,UNKNOWN_127,NONE
CLIENT,128,7,0x01683d50,0x003c9720,FUN_003c9720,BINDER,UNKNOWN_128,NONE
CLIENT,129,8,0x01683d40,0x002ea210,jag::opcode::SendStrtoll,BINDER,UNKNOWN_129,NONE
CLIENT,130,3,0x01683d30,0x002ec5d0,FUN_002ec5d0,BINDER,UNKNOWN_130,NONE
CLIENT,131,4,0x01683d20,0x002e8af0,jag::opcode::SendStrtol,BINDER,UNKNOWN_131,NONE
CLIENT,132,5,0x01683d10,0x003c8630,FUN_003c8630,BINDER,UNKNOWN_132,NONE
CLIENT,133,4,0x01683d00,0x0029bfe0,jag::ClientProt::SendEventAppletFocus,BINDER,UNKNOWN_133,NONE
CLIENT,134,9,0x01683cf0,,UNBOUND,UNBOUND,UNKNOWN_134,NONE
CLIENT,135,1,0x01683ce0,0x001a0d40,jag::ClientProt::SendMultiDisplayPackets,BINDER,UNKNOWN_135,NONE
CLIENT,136,-1,0x01683cd0,0x002d7250,jag::opcode::SendOpLocCS2,BINDER,UNKNOWN_136,NONE
CLIENT,137,9,0x01683cc0,0x0141d570,0x141d570->?,CS2_TABLE,UNKNOWN_137,NONE
CLIENT,138,3,0x01683cb0,0x003c19e0,FUN_003c19e0,BINDER,UNKNOWN_138,NONE
CLIENT,139,1,0x01683ca0,,UNBOUND,UNBOUND,UNKNOWN_139,NONE
CLIENT,140,3,0x01683c90,0x002ec5d0,FUN_002ec5d0,BINDER,UNKNOWN_140,NONE
CLIENT,141,-2,0x01683c80,,UNBOUND,UNBOUND,UNKNOWN_141,NONE
CLIENT,142,9,0x01683c70,0x0141d548,0x141d548->?,CS2_TABLE,UNKNOWN_142,NONE
CLIENT,143,8,0x01683c60,0x003c9720,FUN_003c9720,BINDER,UNKNOWN_143,NONE
CLIENT,144,2,0x01683c50,0x002d7ca0,FUN_002d7ca0,BINDER,UNKNOWN_144,NONE
CLIENT,145,-2,0x01683c40,0x002e7360,FUN_002e7360,BINDER,UNKNOWN_145,NONE
CLIENT,146,-1,0x01683c30,0x001a0d40,jag::ClientProt::SendMultiDisplayPackets,BINDER,UNKNOWN_146,NONE
CLIENT,147,-1,0x01683c20,0x003d93d0,jag::ClientProt::SendClientCheat,BINDER,UNKNOWN_147,NONE
CLIENT,148,-1,0x01683c10,0x002d70d0,FUN_002d70d0,BINDER,UNKNOWN_148,NONE
CLIENT,149,9,0x01683c00,0x001827a0,FUN_001827a0,BINDER,UNKNOWN_149,NONE
CLIENT,150,-2,0x01683bf0,,UNBOUND,UNBOUND,UNKNOWN_150,NONE
CLIENT,151,18,0x01683be0,,UNBOUND,UNBOUND,UNKNOWN_151,NONE
CLIENT,152,7,0x01683bd0,0x003c9720,FUN_003c9720,BINDER,UNKNOWN_152,NONE
CLIENT,153,16,0x01683bc0,0x00252510,jag::InterfaceManager::SendIfButtonD,BINDER,UNKNOWN_153,NONE
